Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
3,203168576685743,203169207212153,630526410,262144000,0,0x00080000,0x00400000,c,l,524288,2,c,r,4194304,2
0,209166431498667,209166499978519,68479852,262144000,0,0x00080000,0x00400000,c,l,524288,2,c,w,4194304,2
1,209166696329648,209167773961772,1077632124,262144000,0,0x00080000,0x00400000,c,l,524288,2,c,w,4194304,2
2,209167988595648,209169131151969,1142556321,262144000,0,0x00080000,0x00400000,c,l,524288,2,c,w,4194304,2
3,209169341005637,209170579614035,1238608398,262144000,0,0x00080000,0x00400000,c,l,524288,2,c,w,4194304,2
0,203121992628084,203121999812992,7184908,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,r,4194304,2
1,203122196154540,203122204171841,8017301,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,r,4194304,2
2,203122420415668,203122429173113,8757445,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,r,4194304,2
3,203122636693388,203122646021760,9328372,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,r,4194304,2
0,203748119236703,203753068647255,4949410552,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,r,4194304,2
1,203753264101024,203758282880656,5018779632,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,r,4194304,2
2,203758496426513,203763599628581,5103202068,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,r,4194304,2
3,203763804682239,203769102527505,5297845266,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,r,4194304,2
0,209109728467719,209109735674249,7206530,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,w,4194304,2
1,209109932224828,209109940123197,7898369,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,w,4194304,2
2,209110156591396,209110165593345,9001949,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,w,4194304,2
3,209110372994288,209110383649003,10654715,32768000,0,0x00010000,0x00400000,c,l,65536,2,c,w,4194304,2
0,209961531264711,209966480764432,4949499721,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,w,4194304,2
1,209966676239123,209975564548808,8888309685,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,w,4194304,2
2,209975780634689,209984930752683,9150117994,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,w,4194304,2
3,209985136980028,209995577967643,10440987615,2097152000,0,0x00400000,0x00400000,c,l,4194304,2,c,w,4194304,2
