Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98935324056389,98935344253588,20197199,20971520,20971520,0x00400000,0x00400000
1,98935478268628,98935531836440,53567812,20971520,20971520,0x00400000,0x00400000
2,98935742482257,98935829633975,87151718,20971520,20971520,0x00400000,0x00400000
3,98936035355771,98936150952131,115596360,20971520,20971520,0x00400000,0x00400000
