Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98919372007745,98919392228636,20220891,20971520,20971520,0x00400000,0x00400000
1,98919526279600,98919573702098,47422498,20971520,20971520,0x00400000,0x00400000
2,98919786477038,98919877007234,90530196,20971520,20971520,0x00400000,0x00400000
3,98920083416977,98920203529599,120112622,20971520,20971520,0x00400000,0x00400000
