Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference,Execution
2,98931470506244,98931553998936,83492692,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,22
3,98931759386598,98931874927682,115541084,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,22
0,98915111669314,98915131781344,20112030,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,7
1,98915266328227,98915314234894,47906667,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,7
2,98915526479781,98915608753672,82273891,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,7
3,98915827290857,98915942490628,115199771,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,7
0,98922571911201,98922592108539,20197338,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,14
1,98922726272564,98922773628356,47355792,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,14
2,98922986488424,98923072669405,86180981,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,14
3,98923291378528,98923406685279,115306751,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,14
0,98914047837709,98914067922096,20084387,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,6
1,98914202295232,98914249758825,47463593,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,6
2,98914462479879,98914544739068,82259189,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,6
3,98914763271443,98914878382865,115111422,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,6
0,98923639944296,98923660380398,20436102,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,15
1,98923794272436,98923841803965,47531529,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,15
2,98924054560663,98924142074127,87513464,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,15
3,98924347297122,98924462799693,115502571,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,15
0,98932103920553,98932124129432,20208879,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,23
1,98932258266794,98932311185592,52918798,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,23
2,98932522484854,98932609240733,86755879,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,23
3,98932831480728,98932954801210,123320482,20971520,20971520,0x00400000,0x00400000,c,w,4194304,3,c,w,4194304,3,23
