Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,369172413805,369186641056,14227251,131072000,0,0x00040000,0x00400000
1,369382144390,369397207565,15063175,131072000,0,0x00040000,0x00400000
2,369563969628,369579047544,15077916,131072000,0,0x00040000,0x00400000
3,369814655986,370387888081,573232095,131072000,0,0x00040000,0x00400000
