Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,364746847835,364776529150,29681315,16384000,0,0x00008000,0x00008000
1,364972671718,365009366365,36694647,16384000,0,0x00008000,0x00008000
2,365208940226,365253291167,44350941,16384000,0,0x00008000,0x00008000
3,365457253686,365504907708,47654022,16384000,0,0x00008000,0x00008000
