Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,861016931663,861068006796,51075133,16384000,16384000,0x00008000,0x00008000
1,861264668326,861317295135,52626809,16384000,16384000,0x00008000,0x00008000
2,861532849762,861586143137,53293375,16384000,16384000,0x00008000,0x00008000
3,861793032789,861847218513,54185724,16384000,16384000,0x00008000,0x00008000
