Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,713837052481,713888130125,51077644,16384000,16384000,0x00008000,0x00008000
1,714084667392,714137374829,52707437,16384000,16384000,0x00008000,0x00008000
2,714352846988,714406119231,53272243,16384000,16384000,0x00008000,0x00008000
3,714613022994,714667211999,54189005,16384000,16384000,0x00008000,0x00008000
