Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,1725911020651,1729219376453,3308355802,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,3
1,1729414220991,1732940033770,3525812779,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,3
2,1733150481488,1737830257308,4679775820,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,3
3,1738046746469,1744734855986,6688109517,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,3
0,2382335241443,2386648129915,4312888472,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,3
1,2386842259091,2391270219281,4427960190,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,3
2,2391486453696,2397329041111,5842587415,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,3
3,2397550704379,2405889345123,8338640744,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,3
0,170494235567,170501415335,7179768,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,3
1,170694246432,170702160972,7914540,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,3
2,170906503600,170915155464,8651864,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,3
3,171143353015,171154081847,10728832,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,3
