Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,3289707699120,3290472284806,764585686,2097152000,0,0x00400000,0x00400000
1,3290666278849,3291445194296,778915447,2097152000,0,0x00400000,0x00400000
2,3291658480137,3292450160269,791680132,2097152000,0,0x00400000,0x00400000
3,3292654734320,3293766315116,1111580796,2097152000,0,0x00400000,0x00400000
