Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1008506582137,1009276137418,769555281,2097152000,0,0x00400000,0x00400000
1,1009470245373,1010253608705,783363332,2097152000,0,0x00400000,0x00400000
2,1010466471673,1011259234854,792763181,2097152000,0,0x00400000,0x00400000
3,1011466735597,1012578803282,1112067685,2097152000,0,0x00400000,0x00400000
