Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1274212527851,1274982202885,769675034,2097152000,0,0x00400000,0x00400000
1,1275178295218,1275960219066,781923848,2097152000,0,0x00400000,0x00400000
2,1276162454173,1276954036575,791582402,2097152000,0,0x00400000,0x00400000
3,1277158727497,1278268341927,1109614430,2097152000,0,0x00400000,0x00400000
