Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,65809303021,65845786737,36483716,16384000,0,0x00008000,0x00008000
1,66044665238,66081151194,36485956,16384000,0,0x00008000,0x00008000
2,66296836674,66333814689,36978015,16384000,0,0x00008000,0x00008000
3,66541011962,66578314529,37302567,16384000,0,0x00008000,0x00008000
