Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,23047679823302,23047687029982,7206680,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,w,65536,3
1,23047882153078,23047893194692,11041614,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,w,65536,3
2,23048090356411,23048105002585,14646174,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,w,65536,3
3,23048306475435,23048323150812,16675377,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,w,65536,3
0,23494046585750,23496325329806,2278744056,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,3
1,23496518128900,23498863035066,2344906166,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,3
2,23499074315917,23501505991273,2431675356,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,3
3,23501710478785,23504206603841,2496125056,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,3
0,23940731363014,23943745482346,3014119332,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,w,65536,3
1,23943938124204,23946987786298,3049662094,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,w,65536,3
2,23947198303272,23950348872528,3150569256,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,w,65536,3
3,23950550489943,23953785753282,3235263339,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,w,65536,3
0,23126138952229,23126207525490,68573261,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,3
1,23126402135815,23126509081481,106945666,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,3
2,23126722304396,23126863937447,141633051,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,3
3,23127066492496,23127230971160,164478664,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,3
0,23281287190117,23282529623887,1242433770,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,3
1,23282726126751,23284093313147,1367186396,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,3
