Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
2,255474730341,256350263691,875533350,262144000,0,0x00080000,0x00200000,c,l,524288,3,c,w,2097152,2
3,256555024540,257682616786,1127592246,262144000,0,0x00080000,0x00200000,c,l,524288,3,c,w,2097152,2
0,160009928505,160026506181,16577676,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,r,2097152,2
1,160222317976,160241345377,19027401,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,r,2097152,2
2,160454490764,160475701253,21210489,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,r,2097152,2
3,160678674404,160702085053,23410649,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,r,2097152,2
0,2847671359106,2876653536554,28982177448,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,r,2097152,2
1,2877030260365,2906145975536,29115715171,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,r,2097152,2
2,2906538491415,2935935405453,29396914038,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,r,2097152,2
3,2936138662311,2966073189266,29934526955,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,r,2097152,2
0,358061034697,358202592831,141558134,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,w,2097152,2
1,358398389245,360090263112,1691873867,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,w,2097152,2
2,360302731571,362062667169,1759935598,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,w,2097152,2
3,362267073633,364531746192,2264672559,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,w,2097152,2
0,4209959449751,4238941633110,28982183359,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,w,2097152,2
1,4239318406546,4268388454694,29070048148,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,w,2097152,2
2,4268602708371,4298933838323,30331129952,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,w,2097152,2
3,4299139057878,4342638470538,43499412660,8388608000,0,0x01000000,0x00200000,c,l,16777216,3,c,w,2097152,2
0,171153705720,171170232871,16527151,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,w,2097152,2
1,171366464198,171384702050,18237852,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,w,2097152,2
2,171598714194,171618961767,20247573,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,w,2097152,2
3,171823125096,171879463345,56338249,65536000,0,0x00020000,0x00200000,c,l,131072,3,c,w,2097152,2
0,300645353283,300787535949,142182666,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,r,2097152,2
1,300982261676,302673981798,1691720122,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,r,2097152,2
2,302886480700,304580924644,1694443944,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,r,2097152,2
3,304782670042,306480471561,1697801519,524288000,0,0x00100000,0x00200000,c,l,1048576,3,c,r,2097152,2
0,1057153429653,1061465479791,4312050138,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,r,2097152,2
1,1061658274865,1065972468077,4314193212,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,r,2097152,2
2,1066186485081,1070503156641,4316671560,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,r,2097152,2
3,1070706674936,1075026807741,4320132805,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,r,2097152,2
0,185477709644,185511585269,33875625,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,r,2097152,2
1,185706254430,185764042384,57787954,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,r,2097152,2
2,185974494761,186392345342,417850581,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,r,2097152,2
3,186594666237,187014413657,419747420,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,r,2097152,2
0,562604215289,564322653471,1718438182,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,w,2097152,2
1,564518398489,567059176467,2540777978,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,w,2097152,2
2,567270703972,569908214995,2637511023,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,w,2097152,2
3,570111076324,573514745739,3403669415,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,w,2097152,2
0,451823947235,453540178116,1716230881,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,r,2097152,2
1,453734267289,456278329634,2544062345,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,r,2097152,2
2,456490479912,459038168540,2547688628,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,r,2097152,2
3,459242688645,461795203555,2552514910,786432000,0,0x00180000,0x00200000,c,l,1572864,3,c,r,2097152,2
0,1261773713370,1266085595461,4311882091,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,w,2097152,2
1,1266282372352,1270595974165,4313601813,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,w,2097152,2
2,1270806739204,1275286218802,4479479598,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,w,2097152,2
3,1275491100683,1281366197986,5875097303,1310720000,0,0x00280000,0x00200000,c,l,2621440,3,c,w,2097152,2
0,202444525121,202478482494,33957373,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,w,2097152,2
1,202674451254,202712531809,38080555,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,w,2097152,2
2,202926731721,202977818496,51086775,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,w,2097152,2
3,203183089706,203740514312,557424606,131072000,0,0x00040000,0x00200000,c,l,262144,3,c,w,2097152,2
0,128801707336,128803003886,1296550,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,w,2097152,2
1,128998505120,128999889318,1384198,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,w,2097152,2
2,129210731905,129212122804,1390899,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,w,2097152,2
3,129419118246,129420561321,1443075,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,w,2097152,2
0,119068405222,119069700452,1295230,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,r,2097152,2
1,119266247440,119267665652,1418212,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,r,2097152,2
2,119478521250,119479908338,1387088,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,r,2097152,2
3,119682722683,119684110332,1387649,16384000,0,0x00008000,0x00200000,c,l,32768,3,c,r,2097152,2
0,868083300215,871363917875,3280617660,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,w,2097152,2
1,871558371454,874949776624,3391405170,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,w,2097152,2
2,875162717141,878689278245,3526561104,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,w,2097152,2
3,878895059526,883421726648,4526667122,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,w,2097152,2
0,706971159051,710218677914,3247518863,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,r,2097152,2
1,710414261136,713809075936,3394814800,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,r,2097152,2
2,714022479789,717421774947,3399295158,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,r,2097152,2
3,717626674830,721031849685,3405174855,1048576000,0,0x00200000,0x00200000,c,l,2097152,3,c,r,2097152,2
