Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1286973999832,1288192643285,1218643453,2097152000,0,0x00400000,0x00400000
1,1288294175750,1289521004671,1226828921,2097152000,0,0x00400000,0x00400000
2,1289734478231,1290968281769,1233803538,2097152000,0,0x00400000,0x00400000
3,1291170660360,1292404206903,1233546543,2097152000,0,0x00400000,0x00400000
