Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
3,25718018756018,25746038239056,28019483038,8388608000,0,0x01000000,0x01000000,c,l,16777216,2,c,r,16777216,3
0,23471863879316,23473106235159,1242355843,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,w,16777216,3
1,23473302264546,23475072220075,1769955529,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,w,16777216,3
2,23475282516737,23477085466713,1802949976,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,w,16777216,3
3,23477319403657,23483778876820,6459473163,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,w,16777216,3
0,24716999315786,24721948474202,4949158416,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,w,16777216,3
1,24722142269405,24727096177416,4953908011,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,w,16777216,3
2,24727306482859,24732358180151,5051697292,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,w,16777216,3
3,24732595388942,24750810129388,18214740446,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,w,16777216,3
0,23065643576210,23065660144485,16568275,65536000,0,0x00020000,0x01000000,c,l,131072,2,c,r,16777216,3
1,23065854277823,23065872424466,18146643,65536000,0,0x00020000,0x01000000,c,l,131072,2,c,r,16777216,3
2,23066082525099,23066101353800,18828701,65536000,0,0x00020000,0x01000000,c,l,131072,2,c,r,16777216,3
3,23066322753452,23066341835628,19082176,65536000,0,0x00020000,0x01000000,c,l,131072,2,c,r,16777216,3
0,23122369272883,23122437733443,68460560,262144000,0,0x00080000,0x01000000,c,l,524288,2,c,r,16777216,3
1,23122634259780,23122996728917,362469137,262144000,0,0x00080000,0x01000000,c,l,524288,2,c,r,16777216,3
2,23123210495896,23123790846533,580350637,262144000,0,0x00080000,0x01000000,c,l,524288,2,c,r,16777216,3
3,23124014747614,23124794866181,780118567,262144000,0,0x00080000,0x01000000,c,l,524288,2,c,r,16777216,3
0,23099825268729,23099859185088,33916359,131072000,0,0x00040000,0x01000000,c,l,262144,2,c,w,16777216,3
1,23100054256529,23100090798520,36541991,131072000,0,0x00040000,0x01000000,c,l,262144,2,c,w,16777216,3
2,23100310500222,23100348199219,37698997,131072000,0,0x00040000,0x01000000,c,l,262144,2,c,w,16777216,3
3,23100567541685,23100624311907,56770222,131072000,0,0x00040000,0x01000000,c,l,262144,2,c,w,16777216,3
0,23027154263816,23027155557225,1293409,16384000,0,0x00008000,0x01000000,c,l,32768,2,c,r,16777216,3
1,23027350237427,23027351582131,1344704,16384000,0,0x00008000,0x01000000,c,l,32768,2,c,r,16777216,3
2,23027562477293,23027563839329,1362036,16384000,0,0x00008000,0x01000000,c,l,32768,2,c,r,16777216,3
3,23027786733660,23027788102297,1368637,16384000,0,0x00008000,0x01000000,c,l,32768,2,c,r,16777216,3
0,27105775614131,27126583835330,20808221199,8388608000,0,0x01000000,0x01000000,c,l,16777216,2,c,w,16777216,3
1,27126958268033,27147810666276,20852398243,8388608000,0,0x01000000,0x01000000,c,l,16777216,2,c,w,16777216,3
2,27148022498542,27169309442843,21286944301,8388608000,0,0x01000000,0x01000000,c,l,16777216,2,c,w,16777216,3
3,27169543390329,27248728030537,79184640208,8388608000,0,0x01000000,0x01000000,c,l,16777216,2,c,w,16777216,3
0,24369237367315,24374186305809,4948938494,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,r,16777216,3
1,24374382252337,24379339834955,4957582618,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,r,16777216,3
2,24379550477062,24384519338917,4968861855,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,r,16777216,3
3,24384734745630,24391376214867,6641469237,2097152000,0,0x00400000,0x01000000,c,l,4194304,2,c,r,16777216,3
0,23350021625599,23351261436308,1239810709,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,r,16777216,3
1,23351454268125,23353224062298,1769794173,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,r,16777216,3
2,23353434477862,23355205508188,1771030326,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,r,16777216,3
3,23355426758035,23357798063129,2371305094,786432000,0,0x00180000,0x01000000,c,l,1572864,2,c,r,16777216,3
0,23055502487621,23055509702612,7214991,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,w,16777216,3
1,23055706318007,23055713925617,7607610,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,w,16777216,3
2,23055934513838,23055942456091,7942253,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,w,16777216,3
3,23056163385606,23056173438550,10052944,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,w,16777216,3
0,23913817987894,23916832932219,3014944325,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,r,16777216,3
1,23917026248835,23920044053446,3017804611,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,r,16777216,3
2,23920254457008,23923276535436,3022078428,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,r,16777216,3
3,23923498759870,23927539635903,4040876033,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,r,16777216,3
0,23591088921829,23593372546502,2283624673,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,r,16777216,3
1,23593566254597,23595934056181,2367801584,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,r,16777216,3
2,23596146493847,23598515537546,2369043699,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,r,16777216,3
3,23598734750129,23601905947006,3171196877,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,r,16777216,3
0,23196945892730,23197085948344,140055614,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,r,16777216,3
1,23197282280551,23198458367742,1176087191,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,r,16777216,3
2,23198670480796,23199847244355,1176763559,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,r,16777216,3
3,23200062756819,23201639463749,1576706930,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,r,16777216,3
0,23045942859980,23045950070650,7210670,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,r,16777216,3
1,23046146260033,23046154020038,7760005,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,r,16777216,3
2,23046366467775,23046374574135,8106360,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,r,16777216,3
3,23046590734473,23046598963156,8228683,32768000,0,0x00010000,0x01000000,c,l,65536,2,c,r,16777216,3
0,24130429996020,24133444434295,3014438275,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,w,16777216,3
1,24133638248040,24136653975953,3015727913,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,w,16777216,3
2,24136866489957,24139939503714,3073013757,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,w,16777216,3
3,24140159330678,24151229361915,11070031237,1310720000,0,0x00280000,0x01000000,c,l,2621440,2,c,w,16777216,3
0,23267793454920,23267933453759,139998839,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,w,16777216,3
1,23268126283086,23269301112181,1174829095,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,w,16777216,3
2,23269514494612,23270711137667,1196643055,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,w,16777216,3
3,23270943410015,23275243045363,4299635348,524288000,0,0x00100000,0x01000000,c,l,1048576,2,c,w,16777216,3
0,23761541911035,23763828689713,2286778678,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,w,16777216,3
1,23764022272146,23766388618594,2366346448,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,w,16777216,3
2,23766606552760,23769069683919,2463131159,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,w,16777216,3
3,23769291402742,23777909131902,8617729160,1048576000,0,0x00200000,0x01000000,c,l,2097152,2,c,w,16777216,3
