Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,23761541911035,23763828689713,2286778678,1048576000,0,0x00200000,0x01000000
1,23764022272146,23766388618594,2366346448,1048576000,0,0x00200000,0x01000000
2,23766606552760,23769069683919,2463131159,1048576000,0,0x00200000,0x01000000
3,23769291402742,23777909131902,8617729160,1048576000,0,0x00200000,0x01000000
