Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,23122369272883,23122437733443,68460560,262144000,0,0x00080000,0x01000000
1,23122634259780,23122996728917,362469137,262144000,0,0x00080000,0x01000000
2,23123210495896,23123790846533,580350637,262144000,0,0x00080000,0x01000000
3,23124014747614,23124794866181,780118567,262144000,0,0x00080000,0x01000000
