Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,23075839471925,23075856020149,16548224,65536000,0,0x00020000,0x01000000
1,23076050312592,23076068026562,17713970,65536000,0,0x00020000,0x01000000
2,23076278476219,23076296845125,18368906,65536000,0,0x00020000,0x01000000
3,23076535365167,23076558462705,23097538,65536000,0,0x00020000,0x01000000
