Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,2700394105005,2700408273720,14168715,131072000,0,0x00040000,0x00040000
1,2700602141991,2700623988134,21846143,131072000,0,0x00040000,0x00040000
2,2700834323270,2700866501705,32178435,131072000,0,0x00040000,0x00040000
3,2701070662735,2701113274222,42611487,131072000,0,0x00040000,0x00040000
