Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,1822125965659,1822140128175,14162516,131072000,0,0x00040000,0x00040000
1,1822334142050,1822355982982,21840932,131072000,0,0x00040000,0x00040000
2,1822554324710,1822586300245,31975535,131072000,0,0x00040000,0x00040000
3,1822790700828,1822835031827,44330999,131072000,0,0x00040000,0x00040000
