Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
3,3653978487699,3685649392817,31670905118,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,w,131072,2
0,114721461628,114722762518,1300890,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,2
1,114918135209,114919435979,1300770,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,2
2,115118352274,115119663505,1311231,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,2
3,115322483670,115323802192,1318522,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,2
0,1718181695899,1725160840765,6979144866,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,2
1,1725354132638,1732418363007,7064230369,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,2
2,1732630306543,1739879465499,7249158956,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,2
3,1740094481223,1747464257870,7369776647,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,2
0,154641662812,154658196284,16533472,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,r,131072,2
1,154854126971,154878529490,24402519,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,r,131072,2
2,155090300019,155124277744,33977725,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,r,131072,2
3,155326472277,155365586345,39114068,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,r,131072,2
0,165804502462,165821034874,16532412,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,2
1,166014129158,166041006693,26877535,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,2
2,166254303325,166288955807,34652482,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,2
3,166490475223,166530009573,39534350,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,2
0,1397161397948,1404141078549,6979680601,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,2
1,1404334129468,1411382445576,7048316108,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,2
2,1411594304344,1418828844509,7234540165,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,2
3,1419030483626,1426391617910,7361134284,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,2
0,124361564360,124362860019,1295659,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,2
1,124558134440,124559438851,1304411,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,2
2,124770304520,124771615801,1311281,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,2
3,124974533426,124975853028,1319602,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,2
0,2233738001052,2262722081581,28984080529,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,2
1,2263098127124,2292433973070,29335845946,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,2
2,2292826313891,2323606101122,30779787231,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,2
3,2323990488918,2355596634706,31606145788,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,2
0,965420698276,969731578777,4310880501,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,2
1,969926130146,974244686314,4318556168,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,2
2,974458307538,978876317443,4418009905,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,2
3,979078482703,983558933777,4480451074,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,2
0,509740042319,511466468429,1726426110,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,2
1,511662125988,513763886800,2101760812,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,2
2,513974302885,516420740096,2446437211,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,2
3,516622479453,519248739432,2626259979,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,2
0,273317001440,273457764735,140763295,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,2
1,273654132276,274226595294,572463018,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,2
2,274438302728,275397031801,958729073,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,2
3,275614482298,276896967831,1282485533,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,2
