Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,209112418855395,209112435396828,16541433,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,w,65536,2
1,209112631953177,209112658018691,26065514,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,w,65536,2
2,209112872219704,209112906874786,34655082,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,w,65536,2
3,209113112488081,209113152019241,39531160,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,w,65536,2
0,203114937738880,203114944952250,7213370,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,r,65536,2
1,203115139955094,203115149704619,9749525,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,r,65536,2
2,203115364222573,203115378105230,13882657,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,r,65536,2
3,203115596488460,203115612691479,16203019,32768000,0,0x00010000,0x00010000,c,l,65536,2,c,r,65536,2
0,209176593091605,209176732495244,139403639,524288000,0,0x00100000,0x00010000,c,l,1048576,2,c,w,65536,2
1,209176927960614,209177262929243,334968629,524288000,0,0x00100000,0x00010000,c,l,1048576,2,c,w,65536,2
2,209177464227697,209177976939935,512712238,524288000,0,0x00100000,0x00010000,c,l,1048576,2,c,w,65536,2
3,209178180494254,209178828721123,648226869,524288000,0,0x00100000,0x00010000,c,l,1048576,2,c,w,65536,2
0,209362468449241,209364760356492,2291907251,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,w,65536,2
1,209364955964606,209367309955921,2353991315,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,w,65536,2
2,209367524223230,209369972416446,2448193216,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,w,65536,2
3,209370176488156,209372682056056,2505567900,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,w,65536,2
0,203424194081348,203427207298810,3013217462,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,r,65536,2
1,203427403957860,203430440295382,3036337522,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,r,65536,2
2,203430656233588,203433783688395,3127454807,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,r,65536,2
3,203433988506900,203437195495633,3206988733,1310720000,0,0x00280000,0x00010000,c,l,2621440,2,c,r,65536,2
0,203149273884941,203149342355813,68470872,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,r,65536,2
1,203149539957976,203149634184911,94226935,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,r,65536,2
2,203149836242360,203149970608036,134365676,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,r,65536,2
3,203150176489327,203150333588554,157099227,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,r,65536,2
0,209245871600260,209247113345652,1241745392,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,w,65536,2
1,209247307962557,209248686882485,1378919928,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,w,65536,2
2,209248900222731,209250452167027,1551944296,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,w,65536,2
3,209250656491563,209252340339638,1683848075,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,w,65536,2
0,203135073166815,203135107103976,33937161,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,r,65536,2
1,203135303951815,203135350833419,46881604,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,r,65536,2
2,203135564219320,203135631091761,66872441,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,r,65536,2
3,203135848491903,203135926603818,78111915,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,r,65536,2
0,210115962619050,210136772871353,20810252303,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,w,65536,2
1,210137155958640,210158519889964,21363931324,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,w,65536,2
2,210158732225290,210181405221782,22672996492,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,w,65536,2
3,210181796482956,210205200326752,23403843796,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,w,65536,2
0,203105600953524,203105602247443,1293919,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,r,65536,2
1,203105799958068,203105801258598,1300530,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,r,65536,2
2,203106016221937,203106017534238,1312301,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,r,65536,2
3,203106236499336,203106237813987,1314651,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,r,65536,2
0,203577735000237,203582682580106,4947579869,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,r,65536,2
1,203582879959197,203587872379746,4992420549,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,r,65536,2
2,203588072244226,203593235221586,5162977360,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,r,65536,2
3,203593452498486,203598750945762,5298447276,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,r,65536,2
0,209093273345489,209093274639578,1294089,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,2
1,209093471968255,209093473269915,1301660,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,2
2,209093688223643,209093689535134,1311491,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,2
3,209093908500332,209093909816944,1316612,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,2
0,203875574548942,203896383739728,20809190786,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,2
1,203896763976740,203917947537042,21183560302,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,2
2,203918348230288,203940768411470,22420181182,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,2
3,203940972489771,203964213151783,23240662012,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,2
0,209730832704967,209735780664423,4947959456,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,2
1,209735975967087,209740993554170,5017587083,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,2
2,209741196220700,209746399253553,5203032853,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,2
3,209746616485068,209751944847203,5328362135,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,2
0,209123364869010,209123398782008,33912998,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,2
1,209123595958060,209123649146854,53188794,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,2
2,209123848221885,209123918734781,70512896,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,2
3,209124124498910,209124205016635,80517725,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,2
0,203306080551605,203308359952206,2279400601,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,2
1,203308555965041,203310901512972,2345547931,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,2
2,203311104222336,203313536480570,2432258234,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,2
3,203313740498315,203316231764265,2491265950,1048576000,0,0x00200000,0x00010000,c,l,2097152,2,c,r,65536,2
0,203221457264533,203222704138987,1246874454,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,2
1,203222899954222,203224271649638,1371695416,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,2
2,203224484218757,203226024790507,1540571750,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,2
3,203226244490619,203227918945726,1674455107,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,2
0,209141425014199,209141493616324,68602125,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,2
1,209141691972663,209141798960293,106987630,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,2
2,209142012242483,209142154306008,142063525,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,2
3,209142360492059,209142521874304,161382245,262144000,0,0x00080000,0x00010000,c,l,524288,2,c,w,65536,2
