Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,209182161546970,209182301869800,140322830,524288000,0,0x00100000,0x00040000
1,209182499966323,209183162328265,662361942,524288000,0,0x00100000,0x00040000
2,209183376228197,209184489887901,1113659704,524288000,0,0x00100000,0x00040000
3,209184696500905,209185940580160,1244079255,524288000,0,0x00100000,0x00040000
