Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,209144077470615,209144145988721,68518106,262144000,0,0x00080000,0x00040000,c,l,524288,2,c,w,262144,2
1,209144343951791,209144456671034,112719243,262144000,0,0x00080000,0x00040000,c,l,524288,2,c,w,262144,2
2,209144656234934,209144799318670,143083736,262144000,0,0x00080000,0x00040000,c,l,524288,2,c,w,262144,2
3,209145004494661,209145523428821,518934160,262144000,0,0x00080000,0x00040000,c,l,524288,2,c,w,262144,2
0,203137217410382,203137251357144,33946762,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,r,262144,2
1,203137447961138,203137499274245,51313107,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,r,262144,2
2,203137712221572,203137782207915,69986343,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,r,262144,2
3,203137988508308,203138069461427,80953119,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,r,262144,2
0,209104402522105,209104409729595,7207490,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,w,262144,2
1,209104607966993,209104619587814,11620821,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,w,262144,2
2,209104820238252,209104834911788,14673536,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,w,262144,2
3,209105040497310,209105057228312,16731002,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,w,262144,2
0,203326976813061,203329329755500,2352942439,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,r,262144,2
1,203329527968425,203331907004182,2379035757,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,r,262144,2
2,203332120220536,203334567204631,2446984095,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,r,262144,2
3,203334772494923,203337274782545,2502287622,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,r,262144,2
0,209383421893090,209385726787219,2304894129,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,2
1,209385923957220,209388305055132,2381097912,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,2
2,209388520229082,209390970331369,2450102287,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,2
3,209391176495248,209393681026124,2504530876,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,2
0,203116718376056,203116725582696,7206640,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,r,262144,2
1,203116923968938,203116934611581,10642643,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,r,262144,2
