Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,951659546650,951801390232,141843582,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,w,4194304,3
1,951994262584,955651303855,3657041271,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,w,4194304,3
2,955854481146,963306910302,7452429156,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,w,4194304,3
3,963527343607,974673864006,11146520399,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,w,4194304,3
0,12188535751164,12217518687318,28982936154,8388608000,0,0x01000000,0x00400000,c,l,16777216,3,c,r,4194304,3
1,12217894278146,12247172186953,29277908807,8388608000,0,0x01000000,0x00400000,c,l,16777216,3,c,r,4194304,3
2,12247566464258,12284418154526,36851690268,8388608000,0,0x01000000,0x00400000,c,l,16777216,3,c,r,4194304,3
3,12284622738057,12337150535418,52527797361,8388608000,0,0x01000000,0x00400000,c,l,16777216,3,c,r,4194304,3
0,302747332327,302763885181,16552854,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,r,4194304,3
1,302958303336,302976608185,18304849,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,r,4194304,3
2,303190472494,303209759251,19286757,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,r,4194304,3
3,303414746113,303434749821,20003708,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,r,4194304,3
0,811363543916,811504572827,141028911,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,r,4194304,3
1,811698251059,813461968214,1763717155,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,r,4194304,3
2,813674478368,815978481167,2304002799,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,r,4194304,3
3,816186750537,819461347415,3274596878,524288000,0,0x00100000,0x00400000,c,l,1048576,3,c,r,4194304,3
0,314283327921,314299840071,16512150,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,w,4194304,3
1,314494245905,314512571546,18325641,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,w,4194304,3
2,314726478359,314747858006,21379647,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,w,4194304,3
3,314955369149,314980403911,25034762,65536000,0,0x00020000,0x00400000,c,l,131072,3,c,w,4194304,3
0,14864555362088,14893537731845,28982369757,8388608000,0,0x01000000,0x00400000,c,l,16777216,3,c,w,4194304,3
1,14893914261747,14952581002424,58666740677,8388608000,0,0x01000000,0x00400000,c,l,16777216,3,c,w,4194304,3
