Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,76745659702,76746956701,1296999,16384000,0,0x00008000,0x00400000
1,76942267236,76943651615,1384379,16384000,0,0x00008000,0x00400000
2,77154470809,77155902702,1431893,16384000,0,0x00008000,0x00400000
3,77358796315,77360289774,1493459,16384000,0,0x00008000,0x00400000
