Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,310377753683622,310382703190093,4949506471,2097152000,0,0x00400000,0x00400000
1,310382900094327,310387854664364,4954570037,2097152000,0,0x00400000,0x00400000
2,310388068415611,310394631096966,6562681355,2097152000,0,0x00400000,0x00400000
3,310394837429302,310416937960885,22100531583,2097152000,0,0x00400000,0x00400000
