Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,10503879648309,10503893983331,14335022,131072000,0,0x00040000,0x00040000
1,10504034129954,10504055995749,21865795,131072000,0,0x00040000,0x00040000
2,10504266309233,10504298418301,32109068,131072000,0,0x00040000,0x00040000
3,10504502481481,10504545180417,42698936,131072000,0,0x00040000,0x00040000
