Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,10504759628104,10504773940194,14312090,131072000,0,0x00040000,0x00040000
1,10504970135818,10504992013714,21877896,131072000,0,0x00040000,0x00040000
2,10505202315896,10505234284441,31968545,131072000,0,0x00040000,0x00040000
3,10505438487874,10505483095061,44607187,131072000,0,0x00040000,0x00040000
