Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,23111265245680,23111333881948,68636268,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,r,1572864,3
1,23111530320385,23112110091804,579771419,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,r,1572864,3
2,23112322466794,23112902694539,580227745,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,r,1572864,3
3,23113106760579,23113872332252,765571673,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,r,1572864,3
0,23137841243809,23137909745744,68501935,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,w,1572864,3
1,23138106265209,23138184595276,78330067,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,w,1572864,3
2,23138386660506,23138462540167,75879661,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,w,1572864,3
3,23138667675274,23141869045616,3201370342,262144000,0,0x00080000,0x00180000,c,l,524288,2,c,w,1572864,3
0,24279757156743,24284706923839,4949767096,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,r,1572864,3
1,24284902240925,24289861649865,4959408940,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,r,1572864,3
2,24290074493442,24295044953816,4970460374,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,r,1572864,3
3,24295250731327,24301780221196,6529489869,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,r,1572864,3
0,23042450187251,23042457374490,7187239,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,r,1572864,3
1,23042650328289,23042658200156,7871867,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,r,1572864,3
2,23042870501018,23042878582866,8081848,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,r,1572864,3
3,23043082725233,23043090925182,8199949,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,r,1572864,3
0,24546201284494,24551149951061,4948666567,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,w,1572864,3
1,24551346282258,24556299723622,4953441364,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,w,1572864,3
2,24556510718994,24565008812250,8498093256,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,w,1572864,3
3,24565215690651,24591755407105,26539716454,2097152000,0,0x00400000,0x00180000,c,l,4194304,2,c,w,1572864,3
0,23051974436018,23051981620346,7184328,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,w,1572864,3
1,23052174290957,23052181937521,7646564,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,w,1572864,3
2,23052394815371,23052402786297,7970926,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,w,1572864,3
3,23052607652387,23052616372908,8720521,32768000,0,0x00010000,0x00180000,c,l,65536,2,c,w,1572864,3
0,23410101543667,23411342808540,1241264873,786432000,0,0x00180000,0x00180000,c,l,1572864,2,c,w,1572864,3
