Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,23385128086209,23386371324719,1243238510,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,w,524288,3
1,23386566124333,23388349158849,1783034516,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,w,524288,3
2,23388562459581,23390393754719,1831295138,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,w,524288,3
3,23390598776265,23393569536715,2970760450,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,w,524288,3
0,25104177498787,25124983991943,20806493156,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,r,524288,3
1,25125358138277,25146652652345,21294514068,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,r,524288,3
2,25146866459378,25171451849442,24585390064,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,r,524288,3
3,25171654667837,25193703315956,22048648119,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,r,524288,3
0,26100705341871,26121512754130,20807412259,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,3
1,26121890131206,26143274804383,21384673177,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,3
2,26143486477122,26168480523878,24994046756,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,3
3,26168682775996,26204842986223,36160210227,8388608000,0,0x01000000,0x00080000,c,l,16777216,2,c,w,524288,3
0,23980716259143,23983730553222,3014294079,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,3
1,23983926132064,23986974031952,3047899888,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,3
2,23987186461307,23990357431212,3170969905,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,3
3,23990558824584,23995660116611,5101292027,1310720000,0,0x00280000,0x00080000,c,l,2621440,2,c,w,524288,3
0,23302611862308,23303856349174,1244486866,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,3
1,23304050139717,23305832221067,1782081350,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,3
2,23306042447243,23307862873845,1820426602,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,3
3,23308066687409,23309869361467,1802674058,786432000,0,0x00180000,0x00080000,c,l,1572864,2,c,r,524288,3
0,23212923979386,23213063854382,139874996,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,3
1,23213258128793,23214342721973,1084593180,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,3
2,23214554464779,23215768811264,1214346485,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,3
3,23215970827238,23217959736045,1988908807,524288000,0,0x00100000,0x00080000,c,l,1048576,2,c,w,524288,3
0,23060145753693,23060162272103,16518410,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,3
1,23060358122582,23060383601298,25478716,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,3
2,23060594463287,23060627573905,33110618,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,3
3,23060830680189,23060861194288,30514099,65536000,0,0x00020000,0x00080000,c,l,131072,2,c,r,524288,3
0,24476639362782,24481586988955,4947626173,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,3
1,24481782139594,24486796523847,5014384253,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,3
2,24487010455692,24492224733008,5214277316,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,3
3,24492426880186,24500794921138,8368040952,2097152000,0,0x00400000,0x00080000,c,l,4194304,2,c,w,524288,3
0,23022128251430,23022129544870,1293440,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,3
1,23022322129342,23022323435933,1306591,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,3
2,23022534476009,23022535833485,1357476,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,3
3,23022738704325,23022740058020,1353695,16384000,0,0x00008000,0x00080000,c,l,32768,2,c,r,524288,3
0,23130491574001,23130560108728,68534727,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,3
1,23130754140795,23130868033355,113892560,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,3
2,23131078444229,23131678415826,599971597,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,3
3,23131882871745,23132852576015,969704270,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,w,524288,3
0,23050244616559,23050251843831,7227272,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,3
1,23050446134874,23050457797449,11662575,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,3
2,23050658472570,23050672165249,13692679,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,3
3,23050874811306,23050887423927,12612621,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,w,524288,3
0,23080991688270,23081025555084,33866814,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,3
1,23081218142807,23081270199128,52056321,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,3
2,23081470446407,23081759447783,289001376,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,3
3,23081962680959,23082247372445,284691486,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,r,524288,3
0,23525447279550,23527766399140,2319119590,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,3
1,23527962132197,23530342216578,2380084381,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,3
2,23530554461195,23532986617259,2432156064,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,3
3,23533190667987,23535598714333,2408046346,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,r,524288,3
0,23643676496412,23645964136817,2287640405,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,3
1,23646158140131,23648538861166,2380721035,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,3
2,23648750451658,23651195582828,2445131170,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,3
3,23651398823756,23655377472721,3978648965,1048576000,0,0x00200000,0x00080000,c,l,2097152,2,c,w,524288,3
0,23092839865747,23092873698698,33832951,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,3
1,23093070156847,23093126493296,56336449,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,3
2,23093338452905,23093629362101,290909196,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,3
3,23093830875756,23093891161310,60285554,131072000,0,0x00040000,0x00080000,c,l,262144,2,c,w,524288,3
0,23040717425319,23040724634309,7208990,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,3
1,23040918135983,23040928975396,10839413,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,3
2,23041142461647,23041155819162,13357515,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,3
3,23041358661409,23041371529825,12868416,32768000,0,0x00010000,0x00080000,c,l,65536,2,c,r,524288,3
0,23106243593500,23106312160481,68566981,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,3
1,23106506125702,23106612105411,105979709,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,3
2,23106822460319,23107418982712,596522393,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,3
3,23107622682095,23108213097067,590414972,262144000,0,0x00080000,0x00080000,c,l,524288,2,c,r,524288,3
