Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,345271698942,345285201771,13502829,131072000,131072000,0x00040000,0x00040000
1,345478135228,345500353218,22217990,131072000,131072000,0x00040000,0x00040000
2,345698300817,345731239458,32938641,131072000,131072000,0x00040000,0x00040000
3,345934481775,345979015465,44533690,131072000,131072000,0x00040000,0x00040000
