Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,3868390193556,3875369077477,6978883921,2097152000,0,0x00400000,0x00400000
1,3875562260279,3882703875279,7141615000,2097152000,0,0x00400000,0x00400000
2,3882914468201,3892127721744,9213253543,2097152000,0,0x00400000,0x00400000
3,3892330713306,3905423653816,13092940510,2097152000,0,0x00400000,0x00400000
