Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,4915895045331,4922876475086,6981429755,2097152000,0,0x00400000,0x00400000
1,4923070250407,4930212030464,7141780057,2097152000,0,0x00400000,0x00400000
2,4930422399823,4939634521533,9212121710,2097152000,0,0x00400000,0x00400000
3,4939744937685,4952835967554,13091029869,2097152000,0,0x00400000,0x00400000
