Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,209710124834464,209715072579829,4947745365,2097152000,0,0x00400000,0x00008000
1,209715267965852,209720216615467,4948649615,2097152000,0,0x00400000,0x00008000
2,209720416236662,209725367967975,4951731313,2097152000,0,0x00400000,0x00008000
3,209725572480620,209730527846456,4955365836,2097152000,0,0x00400000,0x00008000
