Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,164853574538,164870093899,16519361,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,w,65536,2
1,165066134777,165092161267,26026490,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,w,65536,2
2,165290301905,165324910893,34608988,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,w,65536,2
3,165526473992,165565952327,39478335,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,w,65536,2
0,133305488502,133312715464,7226962,32768000,0,0x00010000,0x00010000,c,l,65536,3,c,r,65536,2
1,133506138220,133515885854,9747634,32768000,0,0x00010000,0x00010000,c,l,65536,3,c,r,65536,2
2,133726303638,133740214548,13910910,32768000,0,0x00010000,0x00010000,c,l,65536,3,c,r,65536,2
3,133942475058,133958702619,16227561,32768000,0,0x00010000,0x00010000,c,l,65536,3,c,r,65536,2
0,326499688686,326641793234,142104548,524288000,0,0x00100000,0x00010000,c,l,1048576,3,c,w,65536,2
1,326838134702,327238244360,400109658,524288000,0,0x00100000,0x00010000,c,l,1048576,3,c,w,65536,2
2,327450302138,328089391724,639089586,524288000,0,0x00100000,0x00010000,c,l,1048576,3,c,w,65536,2
3,328306478795,329141177026,834698231,524288000,0,0x00100000,0x00010000,c,l,1048576,3,c,w,65536,2
0,500691943899,502414750407,1722806508,786432000,0,0x00180000,0x00010000,c,l,1572864,3,c,w,65536,2
1,502610125638,504538715947,1928590309,786432000,0,0x00180000,0x00010000,c,l,1572864,3,c,w,65536,2
2,504750307729,506906371767,2156064038,786432000,0,0x00180000,0x00010000,c,l,1572864,3,c,w,65536,2
3,507110479701,509448175197,2337695496,786432000,0,0x00180000,0x00010000,c,l,1572864,3,c,w,65536,2
0,947000713452,951311828017,4311114565,1310720000,0,0x00280000,0x00010000,c,l,2621440,3,c,r,65536,2
1,951506127861,955823547635,4317419774,1310720000,0,0x00280000,0x00010000,c,l,2621440,3,c,r,65536,2
2,956022306975,960427101539,4404794564,1310720000,0,0x00280000,0x00010000,c,l,2621440,3,c,r,65536,2
3,960630476220,965101119004,4470642784,1310720000,0,0x00280000,0x00010000,c,l,2621440,3,c,r,65536,2
0,209613350930,209681944914,68593984,262144000,0,0x00080000,0x00010000,c,l,524288,3,c,r,65536,2
1,209878134926,209972382033,94247107,262144000,0,0x00080000,0x00010000,c,l,524288,3,c,r,65536,2
2,210182304768,210316935050,134630282,262144000,0,0x00080000,0x00010000,c,l,524288,3,c,r,65536,2
3,210518480728,210675900987,157420259,262144000,0,0x00080000,0x00010000,c,l,524288,3,c,r,65536,2
0,778515134985,781834838730,3319703745,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,w,65536,2
1,782030127653,785411951155,3381823502,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,w,65536,2
2,785610309355,789061174275,3450864920,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,w,65536,2
3,789262480909,792772001601,3509520692,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,w,65536,2
0,176076555307,176110529372,33974065,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,r,65536,2
1,176306121865,176352949654,46827789,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,r,65536,2
2,176566306032,176633129548,66823516,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,r,65536,2
3,176834475546,176912561818,78086272,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,r,65536,2
0,1367665590070,1374645319695,6979729625,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,r,65536,2
1,1374838130660,1381880264550,7042133890,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,r,65536,2
2,1382090302217,1389297001410,7206699193,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,r,65536,2
3,1389498485282,1396841062131,7342576849,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,r,65536,2
0,3441210543431,3470194487206,28983943775,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,w,65536,2
1,3470570136009,3500038316107,29468180098,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,w,65536,2
2,3500238312130,3531126929405,30888617275,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,w,65536,2
3,3531330488194,3563003260398,31672772204,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,w,65536,2
