Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,927181806772,929287618299,2105811527,2097152000,2097152000,0x00400000,0x00400000
1,929482256737,931734642579,2252385842,2097152000,2097152000,0x00400000,0x00400000
2,931946470064,934207804060,2261333996,2097152000,2097152000,0x00400000,0x00400000
3,934410658139,936722125024,2311466885,2097152000,2097152000,0x00400000,0x00400000
