Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
1,23104862134419,23104965691536,103557117,262144000,0,0x00080000,0x00040000,c,l,524288,2,c,r,262144,3
2,23105166312771,23105308139802,141827031,262144000,0,0x00080000,0x00040000,c,l,524288,2,c,r,262144,3
3,23105510483740,23106017887928,507404188,262144000,0,0x00080000,0x00040000,c,l,524288,2,c,r,262144,3
0,23633207955945,23635488950016,2280994071,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,3
1,23635682129918,23638063086016,2380956098,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,3
2,23638262310502,23640712642852,2450332350,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,3
3,23640914481020,23643426657669,2512176649,1048576000,0,0x00200000,0x00040000,c,l,2097152,2,c,w,262144,3
0,23091783282396,23091817130868,33848472,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,w,262144,3
1,23092010136223,23092065981573,55845350,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,w,262144,3
2,23092266300908,23092337004813,70703905,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,w,262144,3
3,23092538498845,23092621122511,82623666,131072000,0,0x00040000,0x00040000,c,l,262144,2,c,w,262144,3
0,23039836088008,23039843310720,7222712,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,r,262144,3
1,23040038156138,23040048833415,10677277,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,r,262144,3
2,23040262376392,23040276912034,14535642,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,r,262144,3
3,23040478477304,23040495179973,16702669,32768000,0,0x00010000,0x00040000,c,l,65536,2,c,r,262144,3
0,23163959451827,23164099181199,139729372,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,r,262144,3
1,23164294138768,23164950731143,656592375,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,r,262144,3
2,23165162313314,23166263723384,1101410070,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,r,262144,3
3,23166466475362,23167713095141,1246619779,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,r,262144,3
0,23377727633286,23378975778447,1248145161,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,w,262144,3
1,23379077242385,23380761147626,1683905241,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,w,262144,3
2,23380974310245,23382808753737,1834443492,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,w,262144,3
3,23383010486404,23384885573157,1875086753,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,w,262144,3
0,23817688076883,23820704380013,3016303130,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,r,262144,3
1,23820898131742,23823943911128,3045779386,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,r,262144,3
2,23824154308951,23827301806500,3147497549,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,r,262144,3
3,23827506496142,23830739259010,3232762868,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,r,262144,3
0,25014697166392,25035505708774,20808542382,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,r,262144,3
1,25035882128985,25057170068596,21287939611,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,r,262144,3
2,25057382303732,25079995039133,22612735401,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,r,262144,3
3,25080198497152,25103657161896,23458664744,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,r,262144,3
0,23030484506994,23030485800873,1293879,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,w,262144,3
1,23030682134601,23030683439151,1304550,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,w,262144,3
2,23030894304830,23030895618721,1313891,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,w,262144,3
3,23031098505253,23031099846907,1341654,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,w,262144,3
0,24214935066611,24219883715016,4948648405,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,r,262144,3
1,24220078129751,24225083833217,5005703466,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,r,262144,3
2,24225294307627,24230489268973,5194961346,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,r,262144,3
3,24230690491669,24236028195857,5337704188,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,r,262144,3
0,23069345276914,23069361840299,16563385,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,w,262144,3
1,23069558123131,23069585502686,27379555,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,w,262144,3
2,23069798306209,23069832977663,34671454,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,w,262144,3
3,23070034487128,23070074970403,40483275,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,w,262144,3
0,23059217091634,23059233631656,16540022,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,r,262144,3
1,23059426126910,23059451252290,25125380,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,r,262144,3
2,23059650302929,23059684576993,34274064,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,r,262144,3
3,23059886510150,23059926695855,40185705,65536000,0,0x00020000,0x00040000,c,l,131072,2,c,r,262144,3
0,24455227013690,24460175964605,4948950915,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,w,262144,3
1,24460370128895,24465385327250,5015198355,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,w,262144,3
2,24465598312731,24470802852364,5204539633,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,w,262144,3
3,24471006493441,24476351589088,5345095647,2097152000,0,0x00400000,0x00040000,c,l,4194304,2,c,w,262144,3
0,23021312066760,23021313361759,1294999,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,r,262144,3
1,23021506127850,23021507430050,1302200,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,r,262144,3
2,23021706379158,23021707693109,1313951,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,r,262144,3
3,23021910501654,23021911853339,1351685,16384000,0,0x00008000,0x00040000,c,l,32768,2,c,r,262144,3
0,26010865057651,26031671602913,20806545262,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,w,262144,3
1,26032046131325,26053415823635,21369692310,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,w,262144,3
2,26053626300035,26076303577855,22677277820,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,w,262144,3
3,26076686495125,26100184114652,23497619527,8388608000,0,0x01000000,0x00040000,c,l,16777216,2,c,w,262144,3
0,23295131663148,23296364845674,1233182526,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,r,262144,3
1,23296558134427,23298238457870,1680323443,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,r,262144,3
2,23298450304607,23300281326178,1831021571,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,r,262144,3
3,23300482487147,23302360001973,1877514826,786432000,0,0x00180000,0x00040000,c,l,1572864,2,c,r,262144,3
0,23208919399880,23209059279376,139879496,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,w,262144,3
1,23209254138976,23209915871544,661732568,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,w,262144,3
2,23210126307010,23211241130070,1114823060,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,w,262144,3
3,23211442491870,23212690798767,1248306897,524288000,0,0x00100000,0x00040000,c,l,1048576,2,c,w,262144,3
0,23967379803491,23970395674819,3015871328,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,w,262144,3
1,23970590123367,23973638378851,3048255484,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,w,262144,3
2,23973850310716,23977002721866,3152411150,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,w,262144,3
3,23977206482246,23980442885688,3236403442,1310720000,0,0x00280000,0x00040000,c,l,2621440,2,c,w,262144,3
