Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,23033810468025,23033811763314,1295289,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,w,2097152,3
1,23034006293901,23034007673819,1379918,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,w,2097152,3
2,23034218600174,23034220052439,1452265,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,w,2097152,3
3,23034423545892,23034425267884,1721992,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,w,2097152,3
0,23024622701719,23024623995348,1293629,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,r,2097152,3
1,23024818246197,23024819584261,1338064,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,r,2097152,3
2,23025030458981,23025031804635,1345654,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,r,2097152,3
3,23025234785107,23025236151103,1365996,16384000,0,0x00008000,0x00200000,c,l,32768,2,c,r,2097152,3
0,23700238723132,23702583249280,2344526148,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,w,2097152,3
1,23702778283628,23705145279721,2366996093,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,w,2097152,3
2,23705358481684,23709232951500,3874469816,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,w,2097152,3
3,23709439501728,23721985234732,12545733004,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,w,2097152,3
0,23557885741490,23560165455593,2279714103,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,r,2097152,3
1,23560358263848,23562724196945,2365933097,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,r,2097152,3
2,23562934467155,23565302153747,2367686592,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,r,2097152,3
3,23565506751900,23568634250781,3127498881,1048576000,0,0x00200000,0x00200000,c,l,2097152,2,c,r,2097152,3
0,23114097960277,23114166508666,68548389,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,r,2097152,3
1,23114362269536,23114919115084,556845548,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,r,2097152,3
2,23115130466452,23115710415659,579949207,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,r,2097152,3
3,23115914743104,23116686630849,771887745,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,r,2097152,3
0,23142098263128,23142166810898,68547770,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,w,2097152,3
1,23142362260206,23142437120736,74860530,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,w,2097152,3
2,23142650503567,23142726637064,76133497,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,w,2097152,3
3,23142931553819,23146047321167,3115767348,262144000,0,0x00080000,0x00200000,c,l,524288,2,c,w,2097152,3
0,24302073904780,24307022152795,4948248015,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,r,2097152,3
1,24307218276511,24312174932186,4956655675,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,r,2097152,3
2,24312386473793,24317355919176,4969445383,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,r,2097152,3
3,24317558738591,24324141505302,6582766711,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,r,2097152,3
0,23043310968628,23043318209582,7240954,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,r,2097152,3
1,23043514405185,23043522225617,7820432,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,r,2097152,3
2,23043734481255,23043742631499,8150244,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,r,2097152,3
3,23043946879607,23043955150603,8270996,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,r,2097152,3
0,24592049936533,24596998595220,4948658687,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,w,2097152,3
1,24597194248299,24602147740048,4953491749,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,w,2097152,3
2,24602358636930,24610386555767,8027918837,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,w,2097152,3
3,24610591504485,24636179413807,25587909322,2097152000,0,0x00400000,0x00200000,c,l,4194304,2,c,w,2097152,3
0,23052839158088,23052846341786,7183698,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,w,2097152,3
1,23053042273113,23053049850410,7577297,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,w,2097152,3
2,23053262570185,23053270361383,7791198,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,w,2097152,3
3,23053475453115,23053484515561,9062446,32768000,0,0x00010000,0x00200000,c,l,65536,2,c,w,2097152,3
0,23426486499825,23427723803893,1237304068,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,w,2097152,3
1,23427918246362,23429688377338,1770130976,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,w,2097152,3
2,23429898511294,23432669021076,2770509782,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,w,2097152,3
3,23432875539891,23442371912832,9496372941,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,w,2097152,3
0,23871963146566,23874977937975,3014791409,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,r,2097152,3
1,23875174268672,23878191221028,3016952356,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,r,2097152,3
2,23878402465885,23881424521050,3022055165,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,r,2097152,3
3,23881630754966,23885625635734,3994880768,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,r,2097152,3
0,23084698163071,23084732054257,33891186,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,r,2097152,3
1,23084926247481,23084963662639,37415158,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,r,2097152,3
2,23085174477103,23085213666999,39189896,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,r,2097152,3
3,23085418716667,23085460915573,42198906,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,r,2097152,3
0,24052750673220,24055764685301,3014012081,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,w,2097152,3
1,24055958263093,24058973933911,3015670818,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,w,2097152,3
2,24059186763496,24064208222046,5021458550,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,w,2097152,3
3,24064415538890,24079942738935,15527200045,1310720000,0,0x00280000,0x00200000,c,l,2621440,2,c,w,2097152,3
0,23096522033769,23096555899773,33866004,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,w,2097152,3
1,23096750266053,23096786868051,36601998,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,w,2097152,3
2,23096998778764,23097038062169,39283405,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,w,2097152,3
3,23097243491585,23097507604825,264113240,131072000,0,0x00040000,0x00200000,c,l,262144,2,c,w,2097152,3
0,23326030442297,23327263770098,1233327801,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,r,2097152,3
1,23327458277853,23329228307879,1770030026,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,r,2097152,3
2,23329438486589,23331210021826,1771535237,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,r,2097152,3
3,23331414740841,23333757817885,2343077044,786432000,0,0x00180000,0x00200000,c,l,1572864,2,c,r,2097152,3
0,23239350159026,23239490244823,140085797,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,w,2097152,3
1,23239686259288,23240861177873,1174918585,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,w,2097152,3
2,23241074477375,23243030507516,1956030141,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,w,2097152,3
3,23243235406249,23249522062214,6286655965,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,w,2097152,3
0,25378783694340,25399592158223,20808463883,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,r,2097152,3
1,25399966252062,25420849047072,20882795010,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,r,2097152,3
2,25421062478497,25442046293862,20983815365,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,r,2097152,3
3,25442250734029,25469991598128,27740864099,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,r,2097152,3
0,23062900253475,23062916772095,16518620,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,r,2097152,3
1,23063110246557,23063128352006,18105449,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,r,2097152,3
2,23063338485022,23063357328665,18843643,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,r,2097152,3
3,23063562732418,23063581805874,19073456,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,r,2097152,3
0,23182202281640,23182341906561,139624921,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,r,2097152,3
1,23182538243368,23183714019118,1175775750,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,r,2097152,3
2,23183926470876,23185103275029,1176804153,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,r,2097152,3
3,23185306740649,23186861268703,1554528054,524288000,0,0x00100000,0x00200000,c,l,1048576,2,c,r,2097152,3
0,23073060626681,23073077193896,16567215,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,w,2097152,3
1,23073270273048,23073288047114,17774066,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,w,2097152,3
2,23073498574109,23073516726073,18151964,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,w,2097152,3
3,23073723420215,23073744560938,21140723,65536000,0,0x00020000,0x00200000,c,l,131072,2,c,w,2097152,3
0,26583936249952,26604742998294,20806748342,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,w,2097152,3
1,26605118264239,26625969602607,20851338368,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,w,2097152,3
2,26626182529092,26661002017197,34819488105,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,w,2097152,3
3,26661207527211,26769045464016,107837936805,8388608000,0,0x01000000,0x00200000,c,l,16777216,2,c,w,2097152,3
