Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,8826627990966,8833605308301,6977317335,2097152000,0,0x00400000,0x00400000
1,8833798230077,8848335780048,14537549971,2097152000,0,0x00400000,0x00400000
2,8848546478990,8878701128279,30154649289,2097152000,0,0x00400000,0x00400000
3,8878919342582,8924010790873,45091448291,2097152000,0,0x00400000,0x00400000
