Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,5612702687331,5619681253500,6978566169,2097152000,0,0x00400000,0x00400000
1,5619874229141,5634377066744,14502837603,2097152000,0,0x00400000,0x00400000
2,5634590469047,5664810051403,30219582356,2097152000,0,0x00400000,0x00400000
3,5665015295040,5710157159599,45141864559,2097152000,0,0x00400000,0x00400000
