Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
1,296074128509,296098525656,24397147,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,r,131072,3
2,296310301376,296344242148,33940772,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,r,131072,3
3,296558478964,296597592252,39113288,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,r,131072,3
0,70915306589,70916602839,1296250,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,3
1,71110127535,71111430075,1302540,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,3
2,71322297675,71323608185,1310510,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,3
3,71526535441,71527937922,1402481,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,r,131072,3
0,543428823637,550407154422,6978330785,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,3
1,550602128594,557667071723,7064943129,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,3
2,557878302329,565135010769,7256708440,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,3
3,565338483769,572725511370,7387027601,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,w,131072,3
0,12728761810001,12757742889769,28981079768,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,w,131072,3
1,12758118124942,12787568500131,29450375189,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,w,131072,3
2,12787782308204,12818718401912,30936093708,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,w,131072,3
3,12819102478468,12850882241963,31779763495,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,w,131072,3
0,2442714237903,2447025357458,4311119555,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,w,131072,3
1,2447218133010,2451540983427,4322850417,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,w,131072,3
2,2451754303741,2456182706205,4428402464,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,w,131072,3
3,2456398480785,2460893760280,4495279495,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,w,131072,3
0,832480895992,832621606692,140710700,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,w,131072,3
1,832814197775,833394120889,579923114,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,w,131072,3
2,833606311011,834573066316,966755305,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,w,131072,3
3,834790503872,836083734748,1293230876,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,w,131072,3
0,1126003994829,1127730305457,1726310628,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,r,131072,3
1,1127926126173,1130020087806,2093961633,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,r,131072,3
2,1130230307321,1132667784617,2437477296,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,r,131072,3
3,1132870480879,1135491613686,2621132807,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,r,131072,3
0,2208084811857,2212395954215,4311142358,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,3
1,2212590129986,2216908829549,4318699563,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,3
2,2217122308339,2221542213433,4419905094,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,3
3,2221746484564,2226233921396,4487436832,1310720000,0,0x00280000,0x00020000,c,l,2621440,3,c,r,131072,3
0,1255500005268,1257214887635,1714882367,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,3
1,1257410126402,1259507630539,2097504137,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,3
2,1259718300569,1262163567803,2445267234,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,3
3,1262366486048,1264992928445,2626442397,786432000,0,0x00180000,0x00020000,c,l,1572864,3,c,w,131072,3
0,762528998824,762669742797,140743973,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,3
1,762866155942,763436788068,570632126,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,3
2,763634309804,764591276271,956966467,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,3
3,764794498927,766075603761,1281104834,524288000,0,0x00100000,0x00020000,c,l,1048576,3,c,r,131072,3
0,11215553706450,11244539513181,28985806731,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,3
1,11244914127212,11274243715682,29329588470,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,3
2,11274454304093,11305279225593,30824921500,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,3
3,11305482485412,11337195349143,31712863731,8388608000,0,0x01000000,0x00020000,c,l,16777216,3,c,r,131072,3
0,170068590007,177047461846,6978871839,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,3
1,177242128707,184292797660,7050668953,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,3
2,184506305873,191745899093,7239593220,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,3
3,191950480124,199325904806,7375424682,2097152000,0,0x00400000,0x00020000,c,l,4194304,3,c,r,131072,3
0,232403207958,232404504268,1296310,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,3
1,232598133485,232599438115,1304630,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,3
2,232810312325,232811624796,1312471,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,3
3,233014532200,233015849062,1316862,16384000,0,0x00008000,0x00020000,c,l,32768,3,c,w,131072,3
0,306448841791,306465376823,16535032,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,3
1,306658128592,306685009798,26881206,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,3
2,306898303050,306932931210,34628160,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,3
3,307134475128,307174023619,39548491,65536000,0,0x00020000,0x00020000,c,l,131072,3,c,w,131072,3
