Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,398648201662,398660111702,11910040,20971520,20971520,0x00400000,0x00400000
1,398802293229,398817150723,14857494,20971520,20971520,0x00400000,0x00400000
2,399030470018,399046140703,15670685,20971520,20971520,0x00400000,0x00400000
3,399250679290,399267195460,16516170,20971520,20971520,0x00400000,0x00400000
