Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,408024215407,408037478283,13262876,20971520,20971520,0x00400000,0x00400000
1,408178332976,408193062138,14729162,20971520,20971520,0x00400000,0x00400000
2,408406482943,408422197393,15714450,20971520,20971520,0x00400000,0x00400000
3,408626676034,408643042809,16366775,20971520,20971520,0x00400000,0x00400000
