Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,4054037491105,4054050922297,13431192,131072000,131072000,0x00040000,0x00040000
1,4054190189422,4054212336845,22147423,131072000,131072000,0x00040000,0x00040000
2,4054422317336,4054455360307,33042971,131072000,131072000,0x00040000,0x00040000
3,4054658693574,4054703377759,44684185,131072000,131072000,0x00040000,0x00040000
