Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,5014270117403,5014283545515,13428112,131072000,131072000,0x00040000,0x00040000
1,5014478154879,5014500278820,22123941,131072000,131072000,0x00040000,0x00040000
2,5014710317116,5014743314663,32997547,131072000,131072000,0x00040000,0x00040000
3,5014946692934,5014989447016,42754082,131072000,131072000,0x00040000,0x00040000
