Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
1,141818317380,141826408618,8091238,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,r,16777216,2
2,142030484469,142039250595,8766126,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,r,16777216,2
3,142254670879,142263945936,9275057,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,r,16777216,2
0,1319759359273,1324072022923,4312663650,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,w,16777216,2
1,1324266374032,1328579884606,4313510574,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,w,16777216,2
2,1328794663306,1333110299252,4315635946,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,w,16777216,2
3,1333330956019,1338509056151,5178100132,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,w,16777216,2
0,913848923978,917102498726,3253574748,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,w,16777216,2
1,917298380968,920691737003,3393356035,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,w,16777216,2
2,920902747756,924313326452,3410578696,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,w,16777216,2
3,924518971139,928526165137,4007193998,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,w,16777216,2
0,377714557842,377856918996,142361154,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,w,16777216,2
1,378050387597,379741367145,1690979548,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,w,16777216,2
2,379954695860,381647809492,1693113632,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,w,16777216,2
3,381870956238,383841186968,1970230730,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,w,16777216,2
0,151763915696,151771148069,7232373,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,2
1,151966376335,151974214218,7837883,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,2
2,152186644474,152194893178,8248704,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,2
3,152410958357,152421435174,10476817,32768000,0,0x00010000,0x01000000,c,l,65536,3,c,w,16777216,2
0,1111693530938,1116004738052,4311207114,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,2
1,1116198279980,1120512112626,4313832646,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,2
2,1120722471694,1125039057425,4316585731,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,2
3,1125254675069,1129574632267,4319957198,1310720000,0,0x00280000,0x01000000,c,l,2621440,3,c,r,16777216,2
0,318945168649,319087046775,141878126,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,r,16777216,2
1,319282259140,320974235408,1691976268,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,r,16777216,2
2,321186477424,322881285595,1694808171,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,r,16777216,2
3,323098674716,324796757374,1698082658,524288000,0,0x00100000,0x01000000,c,l,1048576,3,c,r,16777216,2
0,750176734191,753437005558,3260271367,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,2
1,753630256847,757024552076,3394295229,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,2
2,757238478691,760637235345,3398756654,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,2
3,760846664170,764251454508,3404790338,1048576000,0,0x00200000,0x01000000,c,l,2097152,3,c,r,16777216,2
