Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,714513582188,714537695637,24113449,16384000,0,0x00008000,0x00008000
1,714736685630,714764314650,27629020,16384000,0,0x00008000,0x00008000
2,714976855467,715004693098,27837631,16384000,0,0x00008000,0x00008000
3,715209015274,715238223022,29207748,16384000,0,0x00008000,0x00008000
