Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,271913332450,271938796274,25463824,16384000,0,0x00008000,0x00008000
1,272136661514,272165865032,29203518,16384000,0,0x00008000,0x00008000
2,272380863054,272410318347,29455293,16384000,0,0x00008000,0x00008000
3,272617030791,272647893335,30862544,16384000,0,0x00008000,0x00008000
