Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
0,294048517405,294065041566,16524161,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,3
1,294258177404,294274901395,16723991,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,3
2,294474304979,294491248232,16943253,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,3
3,294694477688,294711697558,17219870,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,r,32768,3
0,758269080035,758411131119,142051084,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,r,32768,3
1,758606132523,758753473105,147340582,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,r,32768,3
2,758950302781,759100469535,150166754,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,r,32768,3
3,759302476809,759454110350,151633541,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,r,32768,3
0,161775783764,161782989784,7206020,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,w,32768,3
1,161978130892,161985423750,7292858,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,w,32768,3
2,162182313693,162189652446,7338753,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,w,32768,3
3,162394473852,162401994293,7520441,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,w,32768,3
0,1558958318524,1562210151068,3251832544,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,3
1,1562406124449,1565670644091,3264519642,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,3
2,1565870302700,1569120003981,3249701281,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,3
3,1569322475132,1572575806265,3253331133,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,r,32768,3
0,1109325058007,1111050758734,1725700727,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,r,32768,3
1,1111246125824,1112966940523,1720814699,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,r,32768,3
2,1113166307553,1114890809781,1724502228,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,r,32768,3
3,1115094475741,1116819589029,1725113288,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,r,32768,3
0,629416032109,629484727263,68695154,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,w,32768,3
1,629678124537,629747711420,69586883,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,w,32768,3
2,629946302652,630018914868,72612216,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,w,32768,3
3,630222475697,630296365180,73889483,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,w,32768,3
0,2406168749790,2410479976446,4311226656,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,w,32768,3
1,2410674128395,2414986344920,4312216525,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,w,32768,3
2,2415186304359,2419498810773,4312506414,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,w,32768,3
3,2419702473562,2424015116369,4312642807,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,w,32768,3
0,367026854157,367060823241,33969084,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,3
1,367254132606,367288384318,34251712,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,3
2,367486302313,367521393110,35090797,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,3
3,367722473981,367758058516,35584535,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,w,32768,3
0,230755310125,230756603984,1293859,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,3
1,230950130751,230951425500,1294749,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,3
2,231150355117,231151649356,1294239,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,3
3,231354476932,231355770952,1294020,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,w,32768,3
0,10975923210272,11004907486839,28984276567,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,3
1,11005282125422,11034291402748,29009277326,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,3
2,11034490301111,11063528575545,29038274434,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,3
3,11063730474618,11092769710137,29039235519,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,r,32768,3
0,484968633428,491948879315,6980245887,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,3
1,492142128684,499127132056,6985003372,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,3
2,499326301847,506310234292,6983932445,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,3
3,506514476619,513505968679,6991492060,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,w,32768,3
0,12488629903273,12517614133616,28984230343,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,w,32768,3
1,12517990124124,12547004972896,29014848772,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,w,32768,3
2,12547202301913,12576243174966,29040873053,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,w,32768,3
3,12576626475254,12605690665656,29064190402,8388608000,0,0x01000000,0x00008000,c,l,16777216,3,c,w,32768,3
0,69256944720,69258239110,1294390,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,r,32768,3
1,69454129922,69455424452,1294530,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,r,32768,3
2,69654345797,69655640157,1294360,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,r,32768,3
3,69858484924,69859778594,1293670,16384000,0,0x00008000,0x00008000,c,l,32768,3,c,r,32768,3
0,111717197129,118696914653,6979717524,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,r,32768,3
1,118890127968,125872798107,6982670139,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,r,32768,3
2,126070307662,133055598983,6985291321,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,r,32768,3
3,133258482894,140251928760,6993445866,2097152000,0,0x00400000,0x00008000,c,l,4194304,3,c,r,32768,3
0,349494467040,349528379328,33912288,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,r,32768,3
1,349722131177,349756466328,34335151,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,r,32768,3
2,349954309926,349988866098,34556172,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,r,32768,3
3,350190472752,350225297022,34824270,131072000,0,0x00040000,0x00008000,c,l,262144,3,c,r,32768,3
0,1745004541092,1748309157210,3304616118,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,w,32768,3
1,1748502131842,1751762529622,3260397780,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,w,32768,3
2,1751962308223,1755230997041,3268688818,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,w,32768,3
3,1755434481523,1758696541179,3262059656,1048576000,0,0x00200000,0x00008000,c,l,2097152,3,c,w,32768,3
0,2171599755343,2175912245755,4312490412,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,r,32768,3
1,2176106128287,2180419127620,4312999333,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,r,32768,3
2,2180618304041,2184931340217,4313036176,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,r,32768,3
3,2185134481965,2189447718571,4313236606,1310720000,0,0x00280000,0x00008000,c,l,2621440,3,c,r,32768,3
0,593259693849,593328419346,68725497,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,r,32768,3
1,593522129831,593591106363,68976532,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,r,32768,3
2,593790302376,593859677698,69375322,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,r,32768,3
3,594062478811,594134416809,71937998,262144000,0,0x00080000,0x00008000,c,l,524288,3,c,r,32768,3
0,1238780281400,1240501826082,1721544682,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,w,32768,3
1,1240698127906,1242419502341,1721374435,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,w,32768,3
2,1242618301105,1244338083760,1719782655,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,w,32768,3
3,1244542476143,1246268692821,1726216678,786432000,0,0x00180000,0x00008000,c,l,1572864,3,c,w,32768,3
0,152215136791,152222349661,7212870,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,r,32768,3
1,152418152235,152425417211,7264976,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,r,32768,3
2,152622299933,152629638997,7339064,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,r,32768,3
3,152830484525,152837935689,7451164,32768000,0,0x00010000,0x00008000,c,l,65536,3,c,r,32768,3
0,828180897429,828322974184,142076755,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,w,32768,3
1,828518140135,828665758484,147618349,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,w,32768,3
2,828866304352,829017416831,151112479,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,w,32768,3
3,829218477941,829369623143,151145202,524288000,0,0x00100000,0x00008000,c,l,1048576,3,c,w,32768,3
0,304621214740,304637700937,16486197,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,w,32768,3
1,304834138764,304850920991,16782227,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,w,32768,3
2,305050301063,305067192491,16891428,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,w,32768,3
3,305270474942,305287512964,17038022,65536000,0,0x00020000,0x00008000,c,l,131072,3,c,w,32768,3
