Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,742148296211,742162531823,14235612,131072000,0,0x00040000,0x00400000
1,742358300654,742373462879,15162225,131072000,0,0x00040000,0x00400000
2,742586512126,742604623756,18111630,131072000,0,0x00040000,0x00400000
3,742810731010,742832553310,21822300,131072000,0,0x00040000,0x00400000
