Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,17073392055572,17073406417237,14361665,131072000,0,0x00040000,0x00400000
1,17073602371776,17073617571005,15199229,131072000,0,0x00040000,0x00400000
2,17073830489749,17073848608500,18118751,131072000,0,0x00040000,0x00400000
3,17074054706702,17074076341334,21634632,131072000,0,0x00040000,0x00400000
