Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,966624344030,966638609585,14265555,131072000,0,0x00040000,0x00400000
1,966778359619,966793567768,15208149,131072000,0,0x00040000,0x00400000
2,967006492163,967024319444,17827281,131072000,0,0x00040000,0x00400000
3,967230694065,967252311144,21617079,131072000,0,0x00040000,0x00400000
