Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98426503936477,98426516090201,12153724,20971520,0,0x00400000,0x00400000
1,98426658272147,98426674438193,16166046,20971520,0,0x00400000,0x00400000
2,98426886485530,98426910183118,23697588,20971520,0,0x00400000,0x00400000
3,98427114777480,98427146753255,31975775,20971520,0,0x00400000,0x00400000
