Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98437856048668,98437868288511,12239843,20971520,0,0x00400000,0x00400000
1,98438010357896,98438026452934,16095038,20971520,0,0x00400000,0x00400000
2,98438238454017,98438262306590,23852573,20971520,0,0x00400000,0x00400000
3,98438466835836,98438498647084,31811248,20971520,0,0x00400000,0x00400000
