Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98445707725245,98445719961248,12236003,20971520,0,0x00400000,0x00400000
1,98445862278698,98445878430462,16151764,20971520,0,0x00400000,0x00400000
2,98446090482499,98446114234293,23751794,20971520,0,0x00400000,0x00400000
3,98446318835476,98446350587028,31751552,20971520,0,0x00400000,0x00400000
