Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,98447456185147,98447468430480,12245333,20971520,0,0x00400000,0x00400000
1,98447610266632,98447626442748,16176116,20971520,0,0x00400000,0x00400000
2,98447838494566,98447862268671,23774105,20971520,0,0x00400000,0x00400000
3,98448066710879,98448098514406,31803527,20971520,0,0x00400000,0x00400000
