Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,5073442056187,5073444231255,2175068,16384000,0,0x00008000,0x00008000
1,5073640674343,5073643229288,2554945,16384000,0,0x00008000,0x00008000
2,5073844947063,5073848286117,3339054,16384000,0,0x00008000,0x00008000
3,5074053261027,5074056825923,3564896,16384000,0,0x00008000,0x00008000
