Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,5094460597561,5094486378347,25780786,16384000,0,0x00008000,0x00008000
1,5094612679137,5094642263203,29584066,16384000,0,0x00008000,0x00008000
2,5094844917801,5094884513158,39595357,16384000,0,0x00008000,0x00008000
3,5095089208260,5095131630909,42422649,16384000,0,0x00008000,0x00008000
