Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,23927815517238,23930829079395,3013562157,1310720000,0,0x00280000,0x00008000
1,23931022121463,23934037303862,3015182399,1310720000,0,0x00280000,0x00008000
2,23934234302806,23937249767202,3015464396,1310720000,0,0x00280000,0x00008000
3,23937454479127,23940471153614,3016674487,1310720000,0,0x00280000,0x00008000
