Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,99187972011626,99187984965641,12954015,20971520,20971520,0x00400000,0x00400000
1,99188126418254,99188142937905,16519651,20971520,20971520,0x00400000,0x00400000
2,99188354630947,99188373470389,18839442,20971520,20971520,0x00400000,0x00400000
3,99188579025297,99188607704043,28678746,20971520,20971520,0x00400000,0x00400000
