Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference)
0,99172363991317,99172376665883,12674566,20971520,20971520,0x00400000,0x00400000
1,99172518416456,99172536450298,18033842,20971520,20971520,0x00400000,0x00400000
2,99172750641680,99172769504624,18862944,20971520,20971520,0x00400000,0x00400000
3,99172974965543,99173000790504,25824961,20971520,20971520,0x00400000,0x00400000
